application_date,gender,purpose_of_loan,employment_status,loan_type,property_ownership_status,monthly_income,debt_to_income_ratio,cibil_score,interest_rate_offered,loan_amount_requested,number_of_dependents,loan_tenure_months,applicant_age,existing_emis_monthly
2026-07-21,Female,Medical Emergency,Retired,Personal Loan,Owned,10000.0,6.505837204536027,673,15.166443850414677,119579.22738879651,4,60,48,3370.698261432376
2026-07-22,Female,Wedding,Student,Education Loan,Rented,11612.173376322888,5.528883466144848,669,12.245150215544154,171044.33393559026,3,120,40,4415.005180426047
2026-07-16,Male,Medical Emergency,Salaried,Car Loan,Rented,11109.709047804674,13.543753594060009,665,12.754421922004255,145668.26258662553,3,120,32,6164.018146530811
2026-07-05,Female,Vehicle Purchase,Salaried,Personal Loan,Rented,32159.00909817711,2.352507484557435,629,16.84506700078678,136347.18691790677,4,24,39,0.0
2026-07-27,Male,Business Expansion,Salaried,Home Loan,Owned,29451.05497836619,18.96718025109648,608,12.48966518866079,120842.54609000045,3,12,65,0.0
2026-07-26,Female,Wedding,Business Owner,Home Loan,Owned,10000.0,33.94853832942862,740,15.513637338710947,155922.05179425774,0,12,39,2421.4153248734933
2026-07-30,Male,Business Expansion,Unemployed,Home Loan,Jointly Owned,45273.947017983264,31.258430163438334,609,10.83246876830701,100000.0,3,120,38,6567.014128550456
2026-07-19,Male,Vehicle Purchase,Unemployed,Car Loan,Owned,46494.461939851826,0.0,595,16.98751403742066,150143.89599895713,3,48,46,1204.532342546344
2026-07-22,Male,Medical Emergency,Retired,Car Loan,Jointly Owned,36007.921332924336,0.0,663,11.648537356170023,100000.0,0,48,35,10502.858871323388
2026-07-25,Male,Education,Retired,Home Loan,Jointly Owned,13852.856543719776,22.343272995591178,654,11.629400085378983,194899.5739261739,0,36,30,7556.179748553806
2026-07-10,Male,Vehicle Purchase,Student,Education Loan,Rented,73518.27861581749,17.309523273871072,542,13.076961555296426,120818.47858362702,1,48,52,7007.878923787426
2026-07-20,Male,Education,Unemployed,Education Loan,Rented,46447.12993523698,18.32241303186665,756,13.216157245291306,141364.82434865402,1,360,23,7565.631011142118
2026-07-15,Female,Debt Consolidation,Retired,Home Loan,Jointly Owned,51072.41638886322,37.525790141927786,523,19.272723886568926,175357.9211440951,4,60,38,6279.565643635529
2026-07-02,Female,Wedding,Salaried,Education Loan,Rented,19495.960960816563,48.500862118729586,521,12.058882273162554,218189.6563390889,2,60,37,6520.866388699655
2026-07-30,Male,Vehicle Purchase,Self-Employed,Business Loan,Jointly Owned,19890.984440198867,26.640615799454388,772,13.392439071297014,240339.71152121283,3,12,29,8725.971975096252
2026-07-03,Female,Home Renovation,Business Owner,Home Loan,Rented,15891.881373703058,0.0,624,12.92446345273736,196614.64891423617,3,120,24,8000.11427605898
2026-07-14,Female,Education,Salaried,Personal Loan,Owned,27467.63019584232,12.310665135355423,647,13.306869075089528,100000.0,2,24,36,5901.280118242273
2026-07-23,Female,Vehicle Purchase,Salaried,Business Loan,Rented,28066.849272718347,35.65721555320155,584,17.611101300492216,217181.8855317091,4,120,41,10770.550135874357
2026-07-17,Male,Vehicle Purchase,Retired,Business Loan,Jointly Owned,30113.74764902703,41.422337349873175,606,13.609685039482903,102730.5840561851,3,12,48,5232.382201969329
2026-07-07,Male,Medical Emergency,Student,Education Loan,Jointly Owned,47976.57914470614,11.68484358650331,718,11.353384133529524,100000.0,1,360,30,3634.9899971853692
2026-07-14,Male,Home Renovation,Business Owner,Business Loan,Owned,46048.927164042805,22.540455170424536,678,10.288406749982773,127406.41897366961,3,24,30,550.4157221117221
2026-07-26,Female,Business Expansion,Student,Car Loan,Jointly Owned,45907.800383048125,25.45304626466158,672,18.44304206768982,171285.21612915624,0,48,53,2832.7571132083513
2026-07-29,Male,Medical Emergency,Self-Employed,Education Loan,Owned,52654.7965111433,28.016840989678848,534,14.027485904289852,266637.75858656736,3,360,33,8606.9885673228
2026-07-10,Male,Medical Emergency,Self-Employed,Education Loan,Owned,38054.70371079856,31.90562562731609,614,15.206190419762182,137714.4652090103,3,36,34,4897.664151428626
2026-07-28,Male,Wedding,Student,Car Loan,Owned,63176.22996104318,0.0,685,14.653623050505134,291678.8458923309,0,360,50,6438.043187419397
2026-07-16,Male,Business Expansion,Retired,Business Loan,Owned,35658.577410285034,25.47681206953534,474,12.595427385639523,193149.69784974406,1,36,21,5242.435381010191
2026-07-30,Female,Wedding,Student,Education Loan,Jointly Owned,40869.458641039215,13.530104725060237,559,12.858521688225004,126402.03136366769,0,36,25,1391.4849815417306
2026-07-14,Male,Education,Student,Education Loan,Owned,20221.07198240442,17.787856541107736,691,12.514685653185206,196897.7302122413,2,48,51,4135.947613829602
2026-07-14,Female,Wedding,Student,Personal Loan,Jointly Owned,22139.471195767648,0.593991131842504,541,11.499424856165644,100000.0,1,24,31,2497.8067056393934
2026-07-23,Female,Business Expansion,Business Owner,Education Loan,Owned,38537.67293330423,2.5717332157523956,579,13.069029662870337,126806.26035953271,3,360,32,3694.8531522137473
2026-07-10,Male,Medical Emergency,Student,Education Loan,Rented,32985.204151569276,11.071935153792905,713,13.16318683115917,111171.82267584185,0,12,33,2337.0544111394734
2026-07-15,Male,Wedding,Salaried,Car Loan,Jointly Owned,56314.54040629808,23.770821670811088,669,7.728316062586874,183204.0112163618,0,120,34,6445.952682386563
2026-07-26,Female,Education,Salaried,Education Loan,Owned,18798.049476734202,0.0,689,14.780675266013386,208501.65597350505,1,360,33,7437.33614627542
2026-07-22,Male,Vehicle Purchase,Unemployed,Education Loan,Rented,14929.169825402802,15.654268057339214,667,11.719966957549898,153265.006359824,0,360,39,5105.059258220611
2026-07-18,Male,Vehicle Purchase,Salaried,Business Loan,Owned,38476.99348875883,39.539649444172014,668,17.252281722367762,136187.79125652378,2,120,50,0.0
2026-07-01,Female,Business Expansion,Self-Employed,Education Loan,Owned,26110.15871990955,47.86393743693644,636,16.728476129406147,138043.06525945148,4,36,29,941.9441036257163
2026-07-03,Male,Education,Self-Employed,Home Loan,Rented,33407.71994311238,16.29379081766639,527,14.059903410114655,100000.0,3,12,32,6937.750376783277
2026-07-09,Female,Vehicle Purchase,Student,Home Loan,Rented,40019.71468546973,9.990547459843011,599,7.042950056953958,129618.97072705108,2,36,38,2733.3252133236488
2026-07-10,Male,Wedding,Business Owner,Personal Loan,Owned,39803.053040739935,9.56243559223271,610,16.335038285080138,153704.8665469922,0,24,53,2736.4639762365787
2026-07-29,Male,Home Renovation,Student,Home Loan,Rented,26326.352992499364,24.728584389204293,506,13.93211622655065,259656.52666905004,4,48,35,5206.84658725587
2026-07-05,Female,Wedding,Salaried,Home Loan,Owned,26666.79513326323,24.22040543679944,585,10.823231127428372,100000.0,3,24,29,2639.011865484733
2026-07-05,Female,Education,Salaried,Car Loan,Jointly Owned,48920.60959186993,10.887206623863467,600,16.271732379929997,166305.39528529666,2,24,21,0.0
2026-07-15,Male,Vehicle Purchase,Salaried,Car Loan,Owned,34595.37034831347,3.135378504768946,744,6.525221395233713,100000.0,1,60,30,2226.847009044433
2026-07-26,Male,Vehicle Purchase,Self-Employed,Personal Loan,Jointly Owned,41646.63438204657,0.0,484,12.777778769987904,169973.6304132195,3,36,29,3788.874018890626
2026-07-26,Female,Vehicle Purchase,Self-Employed,Car Loan,Rented,32875.97966310068,12.314223542922576,637,17.595595505272414,166314.6984449714,1,24,26,3335.5499438714087
2026-07-04,Female,Medical Emergency,Retired,Education Loan,Rented,30614.21166351205,32.564913278253215,658,15.262379172803884,210118.12994949406,3,60,38,7103.3622482460305
2026-07-04,Female,Business Expansion,Unemployed,Personal Loan,Owned,23484.394401648336,3.2842882181336375,687,14.009700291558215,154806.5862697921,0,12,35,5266.119319453786
2026-07-23,Male,Education,Salaried,Education Loan,Rented,43284.00354219992,7.143123513723493,716,13.414808951303037,157323.94080775898,2,24,52,5053.707266425637
2026-07-27,Female,Wedding,Retired,Business Loan,Owned,38516.97507762967,12.509773786027184,533,13.658776546011602,171076.53258325197,3,48,40,8470.635316729553
2026-07-26,Female,Debt Consolidation,Business Owner,Car Loan,Owned,19384.969701950155,2.642550590449657,594,17.821509464521093,138539.35206844736,1,120,48,319.8996819784343
2026-07-18,Female,Business Expansion,Salaried,Education Loan,Owned,46969.0726176759,45.14671265382286,681,7.4121562837157935,158595.03073332983,3,60,36,9694.001978124312
2026-07-29,Male,Wedding,Student,Business Loan,Jointly Owned,11043.818035300483,22.792275381973468,600,14.810036169884706,148010.5984273752,3,120,29,9954.317486384882
2026-07-07,Male,Business Expansion,Salaried,Car Loan,Jointly Owned,50099.18512989033,26.761404182527745,642,13.350090884043201,101022.66767525757,3,120,44,4653.1087146651
2026-07-20,Female,Wedding,Retired,Car Loan,Jointly Owned,23046.29901058771,0.0,722,13.92499641987522,183192.82907139143,0,48,26,3821.583270942536
2026-07-22,Female,Debt Consolidation,Unemployed,Personal Loan,Rented,37648.67756280634,11.004996290257095,705,8.86951635899344,231918.9300730604,2,60,49,9028.203222033599
2026-07-30,Male,Education,Business Owner,Home Loan,Jointly Owned,33411.63953414769,25.980222040555233,672,14.290733960355956,100000.0,4,36,30,4208.459681747316
2026-07-01,Female,Home Renovation,Business Owner,Home Loan,Jointly Owned,18833.419590582147,19.320167459832025,727,11.220916064527472,168411.95151021678,3,120,45,6060.071816866726
2026-07-28,Male,Medical Emergency,Business Owner,Education Loan,Rented,28625.710477776003,56.48950453801176,567,16.096994424463517,219456.5877951145,3,12,41,5834.572870005485
2026-07-14,Male,Home Renovation,Self-Employed,Personal Loan,Rented,54542.964807354394,25.852579784913495,611,12.039560213351084,143488.1663121388,0,120,28,6467.451770600024
2026-07-07,Male,Medical Emergency,Unemployed,Home Loan,Jointly Owned,46140.83857163115,5.490476129434498,635,8.676384365914128,235166.47150098905,1,120,50,1700.2549287805823
2026-07-19,Male,Medical Emergency,Salaried,Education Loan,Jointly Owned,52661.05666930107,15.337407878421644,557,9.861532713809323,199833.88923868164,4,360,57,6319.278470316029
2026-07-31,Female,Business Expansion,Unemployed,Education Loan,Jointly Owned,22201.60927736188,20.970584330126922,732,11.560575676308122,100000.0,4,120,30,2353.5971591186953
2026-07-09,Male,Medical Emergency,Unemployed,Home Loan,Jointly Owned,23403.744798201755,30.494180676407286,677,16.08285342316682,123419.93668418599,4,48,31,3203.29627275415
2026-07-21,Male,Business Expansion,Unemployed,Business Loan,Jointly Owned,29830.42843563304,0.0,665,12.404644186549486,197357.69349262893,0,120,38,7785.582489865109
2026-07-31,Male,Debt Consolidation,Unemployed,Education Loan,Rented,33284.69225876879,1.7403517998497176,519,15.258647586369369,100000.0,4,24,46,3489.869274764379
2026-07-12,Female,Wedding,Unemployed,Home Loan,Rented,21277.293215748003,19.692919447647228,538,10.870780563195082,108507.46965839498,1,12,50,3086.173864115035
2026-07-22,Male,Medical Emergency,Self-Employed,Business Loan,Rented,34348.641766276516,0.0,543,15.726121653125379,170809.89690697746,2,120,34,5611.393894003379
2026-07-10,Female,Debt Consolidation,Retired,Home Loan,Owned,39283.67968154942,32.9584992047991,434,15.46204490754156,122332.32819611243,4,120,39,9039.664241171362
2026-07-06,Male,Home Renovation,Unemployed,Education Loan,Rented,50816.81233586632,16.57446784840489,639,14.862725499436305,100000.0,3,12,34,12214.742001027287
2026-07-23,Male,Wedding,Salaried,Business Loan,Rented,35491.33044025665,12.760265515785273,438,12.593116617021389,151870.53132186987,1,24,33,8427.167677606789
2026-07-03,Female,Business Expansion,Unemployed,Education Loan,Jointly Owned,39910.04409960747,0.0,611,12.60245086985861,213064.63843190187,1,48,32,8387.486531854833
2026-07-11,Female,Business Expansion,Business Owner,Home Loan,Owned,22082.131978809106,39.4868900812741,742,11.72380032454661,109730.74609535155,4,120,24,4928.312212869809
2026-07-01,Male,Education,Student,Personal Loan,Owned,10133.844764792542,0.0,645,14.81863870786115,117202.48841703855,3,120,46,12678.560777522624
2026-07-01,Male,Medical Emergency,Business Owner,Personal Loan,Rented,51287.7707455528,31.927927762917427,575,13.912913591727998,140694.50680888476,1,48,39,5595.8712640191125
2026-07-07,Male,Education,Business Owner,Home Loan,Jointly Owned,35537.25475101735,48.476035780928775,615,16.22109453881208,245913.34951499547,0,36,53,4893.093293286912
2026-07-11,Male,Wedding,Business Owner,Car Loan,Owned,48261.100256805774,41.28194060896926,703,9.418792813746363,100000.0,4,60,46,6148.031406522039
2026-07-28,Male,Education,Unemployed,Business Loan,Rented,28144.9522206997,18.74580033913072,650,13.696499896523338,100000.0,3,12,33,5793.316228221693
2026-07-10,Male,Debt Consolidation,Business Owner,Personal Loan,Jointly Owned,16689.029681310003,11.14419650913573,555,15.422896574761321,169728.3151153053,2,12,26,1058.6113017321204
2026-07-29,Male,Business Expansion,Self-Employed,Home Loan,Owned,12985.025457413092,28.89988257127816,635,13.497128863052488,228160.58370391792,1,36,56,2908.5478079996633
2026-07-02,Female,Vehicle Purchase,Unemployed,Car Loan,Rented,20950.34738563058,13.451555858844912,625,11.875171728535694,113182.48134846709,2,60,21,6141.724836772541
2026-07-07,Male,Debt Consolidation,Retired,Education Loan,Jointly Owned,19715.34029386118,19.63340226336566,527,13.757408682602764,242214.24163201358,3,60,34,2631.887521229599
2026-07-31,Male,Vehicle Purchase,Business Owner,Education Loan,Rented,41662.7296502329,0.0,712,15.359343924335525,100000.0,0,60,34,6942.934797443343
2026-07-28,Male,Business Expansion,Unemployed,Education Loan,Rented,32398.1502946051,28.007886679955597,425,14.919541092767625,100000.0,3,24,31,5108.187182247147
2026-07-24,Male,Business Expansion,Self-Employed,Home Loan,Owned,48294.42543295314,4.8614301423962925,633,15.545737854790339,111970.37725504562,2,36,29,7810.222527086357
2026-07-01,Female,Education,Salaried,Business Loan,Rented,29875.1834456765,35.86337152260768,613,12.181818151567379,147496.01632766996,3,24,25,4628.778093681533
2026-07-05,Male,Debt Consolidation,Unemployed,Home Loan,Jointly Owned,54576.46707245738,0.0,572,13.34750873945964,134084.28906974834,3,60,30,6445.109336526115
2026-07-26,Male,Debt Consolidation,Retired,Car Loan,Rented,43482.52973079831,7.155931043308119,558,17.01492954955451,106222.22566892904,1,24,37,0.0
2026-07-18,Female,Vehicle Purchase,Salaried,Business Loan,Jointly Owned,33207.99768527956,11.481596164580505,818,8.941713083526654,100000.0,3,12,41,171.81152758894314
2026-07-29,Female,Business Expansion,Business Owner,Education Loan,Jointly Owned,23966.36721176235,5.895435814457564,576,19.49435484967284,150393.4473717515,0,24,32,2590.06818443112
2026-07-03,Female,Debt Consolidation,Unemployed,Personal Loan,Jointly Owned,56997.29137605855,6.597914187108197,594,10.2458945174641,138817.1622595386,1,24,32,5932.742061387313
2026-07-05,Female,Medical Emergency,Business Owner,Personal Loan,Rented,27714.54107846767,16.237313906428774,649,12.871330478874171,149486.99493989034,0,48,27,2656.377838262948
2026-07-10,Male,Wedding,Salaried,Personal Loan,Rented,43985.53411641746,5.531421871668078,591,11.334085610836192,100000.0,2,36,39,7183.995915324076
2026-07-05,Female,Debt Consolidation,Self-Employed,Car Loan,Jointly Owned,46369.42040019518,3.6172533200719776,567,14.255054012552387,132312.86705586832,3,60,38,6160.207205908748
2026-07-30,Female,Home Renovation,Retired,Education Loan,Rented,53565.59153614141,11.041575737115988,568,14.08598620878805,143877.53341403496,4,36,41,3623.6937415008374
2026-07-18,Male,Debt Consolidation,Unemployed,Personal Loan,Jointly Owned,20467.698740523847,28.035252163665316,601,14.881225073218438,124332.21732249185,3,12,32,5671.575493647476
2026-07-14,Male,Medical Emergency,Salaried,Business Loan,Owned,70616.30261004527,33.47493837911601,713,13.918236659710272,114528.01742095916,4,60,28,3667.9053961692257
2026-07-04,Male,Vehicle Purchase,Student,Personal Loan,Owned,61446.50845139945,5.557718236714521,634,12.28925626427913,177046.679063,1,12,37,5945.315089562471
2026-07-07,Female,Debt Consolidation,Salaried,Car Loan,Rented,42205.96669630986,18.227303705258258,755,14.102808488164227,100000.0,2,24,43,3468.7547105838935
2026-07-22,Female,Medical Emergency,Unemployed,Personal Loan,Jointly Owned,13183.494473087318,20.450062004735546,723,15.559954946618088,146434.7840542094,4,48,29,6189.470625805252
2026-07-31,Male,Home Renovation,Unemployed,Car Loan,Jointly Owned,46426.481835327446,36.38312143042174,718,12.458489036883819,121084.00129739211,3,360,31,9081.854297857146
2026-07-19,Female,Wedding,Student,Car Loan,Jointly Owned,46773.706688511105,45.717435222217645,653,13.413107963931823,120926.86169109945,3,60,25,1292.4390435214873
